subforum,post_id,text,timestamp,author_id,url,thread_id,position_in_thread,agrees,sentence,treatments,sentiment,factual
support.2,post-163041,,"Feb 6, 2016 at 4:20 AM",sailboardman.7077,threads/is-prednisone-effective-6-weeks-out-for-hearing-loss.13412/#post-163041,is-prednisone-effective-6-weeks-out-for-hearing-loss.13412,7,0,"I had a direct injection and a tapered 8 day course of Prednisone, two weeks after my SSHL and initially my T was silenced, but after that, my T came back and my hearing was still gone. I even had an intratympanic injection of cortiosteroids done and it did zip to restore any hearing. ",prednisone (steroids),neg,yes
treatments.13,post-184049,,"May 25, 2016 at 6:39 PM",mithrandir.12302,threads/flupirtine-%E2%80%94-another-potassium-channel-opener.5642/page-5#post-184049,flupirtine-%E2%80%94-another-potassium-channel-opener.5642,126,0,Trobalt can't cause T  ,trobalt (retigabine),neg,no
support.2,post-20140,,"Oct 22, 2013 at 12:57 AM",relic-hunter.1858,threads/has-anybody-found-anything-that-actually-helped-lower-the-tinnitus.2293/#post-20140,has-anybody-found-anything-that-actually-helped-lower-the-tinnitus.2293,2,0,"I have taken Ginkgo, and just about every supplement that has been mentioned on this forum with no results. Also Benzo drugs like Xanex, Klonopin, etc. with no reduction in T. These drugs only help lower your awareness of T thus a perceived lowering of the volume.",ginkgo (ginkgo),neg,yes
treatments.13,post-84851,,"Dec 23, 2014 at 2:58 AM",dr-nagler.3207,threads/retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074/page-120#post-84851,retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074,3597,0,"In my opinion Retigabine will ultimately be found to have no pharmacological efficacy whatsoever against tinnitus - but pursuing Retigabine research is important to many in the Tinnitus Talk community, which makes it important to me. Dr. Stephen Nagler ",retigabine (retigabine),neg,no
treatments.13,post-22730,,"Nov 21, 2013 at 6:28 PM",scubadude.2364,threads/antidepressants-ssris-snris-maos-tcas-tecas.768/page-6#post-22730,antidepressants-ssris-snris-maos-tcas-tecas.768,167,0,"Celexa is a big no no, I copied a link for you to check out   Arches Tinnitus Formula |   Ototoxicity: Medications that Cause Tinnitus I'm sure your doctor could be able to prescribe a non ototoxic (ear damaging) medication. Get a Doctor and overrule him by asking for auditory test etc. Your not crazy we've all got the T in some shape or form it's how you deal with it.",celexa (antidepressant),neg,no
treatments.13,post-210721,,"Oct 19, 2016 at 9:20 PM",ggg-dg.18950,threads/ginkgo-biloba.1686/page-4#post-210721,ginkgo-biloba.1686,94,0,"However, such a positive effect could not be demonstrated using other Ginkgo extracts [37]."" https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4912078/ So if anyone's gonna try ginkgo, I think it's better to try egb 761. In North America, it's only available by nature's way.",ginkgo (ginkgo),neg,no
research-news.4,post-57447,,"Jul 23, 2014 at 10:40 PM",t-man.1209,threads/auris-medical-ipo.5574/#post-57447,auris-medical-ipo.5574,21,0,"I don't see a place for am101 when we have other companies trying to achieve better, more easier treatments.  ",am101 (am101),neg,no
introduce-yourself.11,post-215619,,"Nov 22, 2016 at 8:13 PM",brifa.20479,threads/may-you-help-me-to-go-on-with-my-life.18636/,may-you-help-me-to-go-on-with-my-life.18636,1,0,"But the steroids didn't help me and the tinnitus cerntainly remains. After a lot of searching, I could made an appointment with a Doc who is supposedly the expert in the matter in Argentina. I had to wait two months for the appointment and I will have to pay a money I don't know if i have.",steroids (steroids),neg,yes
introduce-yourself.11,post-11331,,"Apr 12, 2013 at 9:56 PM",karen.299,threads/anxious-and-terrified.1408/page-2#post-11331,anxious-and-terrified.1408,37,0,"Even with the Zoloft in your system, it sounds like you are still getting panicky in the middle of the night, and that panic can make your tinnitus even worse. Try some of her suggestions for calming down. The tea is a very good idea!",zoloft (antidepressant),neg,no
support.2,post-44436,,"Apr 29, 2014 at 4:42 PM",rtwombly.4002,threads/cervical-tinnitus-unmasking-and-sleeping-without-a-pillow.4534/,cervical-tinnitus-unmasking-and-sleeping-without-a-pillow.4534,1,1,"My tinnitus reacts much like hyperacusis to loud sounds and overwork, and even well-meant masking noises can be overwork. This post is overly long so I'll briefly relate my other discoveries. First, I verified last night an observation I made some time ago.",masking (masking),neg,yes
alternative-treatments-and-research.27,post-85816,,"Dec 28, 2014 at 12:33 PM",nick-j.5716,threads/low-level-laser-therapy-lllt-for-tinnitus-%E2%80%94-experiences-dr-wilden-etc.295/page-15#post-85816,low-level-laser-therapy-lllt-for-tinnitus-%E2%80%94-experiences-dr-wilden-etc.295,444,0,"If its within the first two, are u then willing to use it for 1-3 years and only getting somewhat ""ok"" treatment, when u could be pretty sure u would get optimal treatment if u had just bought a tested expensive laser or done clinic treatment?? If u dont make a great laser right out of the gate, then u need to go back to the drawingboard and start over and with more time wasted. And in this hole process, i cant imagine u have nasty T every day and then have the patience to do this with no garanties of succes.",laser (lllt),neg,no
support.2,post-259124,,2017-07-02T13:34:00,michael-leigh.3134,threads/tinnitus-answers.22554/,tinnitus-answers.22554,1,0,"After two years of TRT which helped but wasnâ€™t as successful as the first time, I started to get depressed as I wasnâ€™t making further improvement. I asked my consultant to be candid about my condition. She looked at me with concern and said, I was the second worst tinnitus patient she had met.",tinnintus retraining therapy,neg,yes
treatments.13,post-259018,,2017-07-01T13:38:00,glynis.11011,threads/magnesium.11166/page-4#post-259018,magnesium.11166,105,0,Sorry to hear hearing aids and maskers don't help you. Have you been offered steroid injections into your ear ? Love glynis,masking,neg,no
treatments.13,post-259016,,2017-07-01T13:31:00,gp55.25438,threads/magnesium.11166/page-4#post-259016,magnesium.11166,104,0,"I have tried hearing aids with and without the masker, and no luck.",masking,neg,yes
introduce-yourself.11,post-259004,,2017-07-01T11:23:00,gp55.25438,threads/pure-torture.22545/,pure-torture.22545,1,0,"I have tried hearing aids with a masker, white noise, ear buds, and nothing seems to help. What the hell am I supposed to do?",masking,neg,yes
support.55,post-258989,,2017-07-01T05:01:00,z-z.25150,threads/hyperacusis-ttts-and-myringotomy-tubes-surgery-for-ear-fullness.22305/#post-258989,hyperacusis-ttts-and-myringotomy-tubes-surgery-for-ear-fullness.22305,18,0,"BTW, in our meeting, hospital ENT Professor claimed I have ""anxiety issues"" and offered to prescribe Antidepressant. He did say a surgery is an option - he did some before - but said he needs to verify my ""anxiety"" is under control first. As someone who barely takes Tylenol I do not plan to get addicted to these drugs.",antidepressant,neg,yes
introduce-yourself.11,post-258139,,2017-06-27T09:23:00,carlyi.25006,threads/tinnitus-for-7-years-has-gotten-worse.22481/#post-258139,tinnitus-for-7-years-has-gotten-worse.22481,2,0,"I heard supplements like NAC (N-Acetyl-Cystein) , Ginko Biloba, and Magnesium are important for ear health. Things will get better!","nacetylcysteine, ginkgo, magnesium",neu,no
support.55,post-258132,,2017-06-27T08:15:00,michael-leigh.3134,threads/contributing-factors-to-tinnitus-and-hyperacusis.22479/#post-258132,contributing-factors-to-tinnitus-and-hyperacusis.22479,2,0,"However, I advise to continue using sound enrichment this doesn't mean to be masking the tinnitus, and the hyperacusis should be cured in time. If you are using any form of earplugs I advise you to limit their use whenever possible. Try to introduce your ears and auditory system to normal everyday sounds.",masking,neu,no
support.2,post-258100,,2017-06-27T04:46:00,tinker-bell.24916,threads/need-advice-on-co-sleeping-benadryl.22445/#post-258100,need-advice-on-co-sleeping-benadryl.22445,6,0,I know you mentioned hoping to get pregnant again and concerns about antidepressants. Have you talked to your OB? There are some medications that are safe.,antidepressant,neu,no
support.2,post-258075,,2017-06-27T02:04:00,tinker-bell.24916,threads/small-portable-sound-maker.22474/#post-258075,small-portable-sound-maker.22474,3,0,"Free apps, phone I already had, and earbuds for a reasonable price -- seems like a very affordable way to make ear maskers.",masking,neu,no
support.2,post-258059,,2017-06-27T01:37:00,paulbe.5780,threads/what-should-i-expect-ask-about-at-first-examination.22454/#post-258059,what-should-i-expect-ask-about-at-first-examination.22454,7,1,"My own opinion is that high dose IV steroids for a period of at least a week followed by a maintenance course of pred for up to a month then tapered is the way to ensure blood levels get high enough in the area needed, and stay that way for the time probably needed (mind you I have no facts whatsoever to back this up with). Alex is going to a strange clinic where they don't know him in what sounds like a small town so requesting all that would get him shut-down super quick, but inquiring about steroid tablets and raising the issue of therapeutic window might get a half decent GP thinking because these days most would have likely heard enough of this to consider it fairly and look further into it (we would hope...). I'd love to see a paper on extended course high-dose IV steroids to treat acute-onset tinnitus with or without new SNHL, if any such papers existed.",steroids,neu,no
support.2,post-258059,,2017-06-27T01:37:00,paulbe.5780,threads/what-should-i-expect-ask-about-at-first-examination.22454/#post-258059,what-should-i-expect-ask-about-at-first-examination.22454,7,1,"I'd love to see a paper on extended course high-dose IV steroids to treat acute-onset tinnitus with or without new SNHL, if any such papers existed. Its just one more area that is seriously lacking in mainstream research.",steroids,neu,no
support.2,post-258012,,2017-06-26T21:14:00,zinnia.24146,threads/small-portable-sound-maker.22474/,small-portable-sound-maker.22474,1,0,"I purchased a cheapo MP3 player with an external speaker (so no earbuds needed) that I use as a tinnitus ""masker."" I've put a variety of natural, etc sounds on it (some up to 10 hrs long) and use it sometimes during day and night, depending on circumstances (good for when you may not want to use smartphone). It's like my cheap version of in-ear maskers (for now.)",masking,neu,yes
support.2,post-258012,,2017-06-26T21:14:00,zinnia.24146,threads/small-portable-sound-maker.22474/,small-portable-sound-maker.22474,1,0,"It's like my cheap version of in-ear maskers (for now.) During the day if I need additional sound, I'll tuck it under my bra strap for my tinnitus ear, but have even thought about taping it to my skin. Sometimes I just rest it on my shoulder while watching shows to further distract from the tinnitus.",masking,neu,yes
treatments.13,post-258005,,2017-06-26T21:02:00,neil33.25260,threads/notched-music-therapy-diy-audionotch-etc.61/page-9#post-258005,notched-music-therapy-diy-audionotch-etc.61,252,0,"To get notched white noise as a free Android App, download ""Tinnitus Notch"" from the Play Store. Plug in your frequency and away you go. This is what I use.",notched music therapy,neu,yes
treatments.13,post-258005,,2017-06-26T21:02:00,neil33.25260,threads/notched-music-therapy-diy-audionotch-etc.61/page-9#post-258005,notched-music-therapy-diy-audionotch-etc.61,252,0,Youtube also has notched music channels. There is no reason to have to pay for any of this. regards,notched music therapy,neu,no
